,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,ScreenSize
911,HP,Ultrabook,8,1.09,12.01471842,1,0,352.4651472,Other Intel Processor,0,240,Intel,Windows,384.1870105
912,Lenovo,Notebook,6,2.2,10.64632735,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,310.6663958
913,HP,Notebook,8,2.04,10.90212825,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,288.0724761
914,Acer,Notebook,4,2.4,10.18816712,0,0,141.2119981,Intel Core i3,1000,0,Intel,Windows,338.9087954
915,Lenovo,Notebook,4,1.44,10.75661865,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,238.51025
916,HP,Notebook,8,1.49,10.84249431,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,246.7918559
917,MSI,Gaming,16,2.7,11.35269474,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,343.8063213
918,Dell,Gaming,16,2.6,11.18267988,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,367.151195
919,MSI,Gaming,8,2.2,10.99656463,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,310.6663958
920,Dell,Notebook,4,2.18,10.50496527,0,0,100.4546699,Intel Core i5,1000,0,AMD,Windows,218.9911803
921,HP,Ultrabook,8,1.84,11.1433625,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,259.8300765
922,HP,Ultrabook,8,1.39,11.0222083,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows,383.7144068
923,Toshiba,Notebook,16,2.4,11.5638847,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,338.9087954
924,Lenovo,2 in 1 Convertible,8,1.37,11.48489629,1,1,165.6321181,Intel Core i5,0,512,Intel,Windows,226.9160017
925,Dell,Notebook,4,1.95,10.56846856,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,195.8866062
926,Lenovo,Ultrabook,8,1.36,11.38409159,0,1,176.2325736,Intel Core i7,0,256,Intel,Windows,239.6763001
927,HP,Notebook,8,2.31,11.03603739,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,326.1997156
928,Dell,Notebook,4,2.18,10.53808986,0,0,100.4546699,Intel Core i5,1000,0,Intel,Windows,218.9911803
929,HP,Notebook,4,1.95,11.0222083,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,218.2736469
930,Lenovo,Notebook,4,2.2,9.708902303,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,221.0002737
931,HP,Ultrabook,4,1.26,11.34010804,0,0,176.2325736,Intel Core i5,500,0,Intel,Windows,222.0530427
932,HP,Notebook,4,1.86,9.641641634,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,186.8456859
933,Lenovo,2 in 1 Convertible,16,1.3,11.47054726,1,1,276.0535301,Intel Core i7,0,1000,Intel,Windows,358.8695891
934,Toshiba,Notebook,4,1.47,10.98316164,0,1,157.3505121,Intel Core i5,0,128,Intel,Windows,231.3052529
935,HP,Netbook,8,1.26,11.39554095,0,0,176.2325736,Intel Core i5,0,256,Intel,Windows,222.0530427
936,Dell,Notebook,4,2.18,10.30099468,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,218.9911803
937,MSI,Gaming,8,2.2,11.06480418,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,310.6663958
938,Dell,Ultrabook,8,1.36,11.3774026,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,213.9966965
939,Dell,Gaming,16,4.36,11.89782208,0,0,169.7808994,Intel Core i7,1000,512,Nvidia,Windows,740.2447215
940,HP,Gaming,8,2.75,11.219074,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,Windows,350.1731051
941,Asus,Notebook,4,2.8,10.24843803,0,0,106.1130621,Other Intel Processor,1000,0,Nvidia,Windows,297.116574
942,Acer,Notebook,4,2.23,10.4036663,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,224.0139138
943,Toshiba,Notebook,8,2.2,10.99575173,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,221.0002737
944,Lenovo,2 in 1 Convertible,8,1.1,11.14491104,1,1,194.9475372,Other Intel Processor,0,256,Intel,Windows,214.4422909
945,Lenovo,Gaming,16,2.5,10.8823158,0,1,141.2119981,AMD Processor,1000,512,AMD,Windows,353.0299952
946,Dell,Ultrabook,8,1.36,11.27007419,1,0,176.2325736,Intel Core i5,0,256,Intel,Windows,239.6763001
947,Lenovo,Notebook,8,2.2,10.50497986,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others,310.6663958
948,Dell,Notebook,4,2.36,10.46628456,0,0,106.1130621,Intel Core i3,1000,0,AMD,Windows,250.4268267
949,Acer,Notebook,4,1.68,9.830632948,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,188.051142
950,HP,Workstation,8,2,11.69380198,0,1,141.2119981,Intel Core i7,0,8,Nvidia,Windows,282.4239962
951,Dell,Ultrabook,8,1.36,11.45711673,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,213.9966965
952,Toshiba,Notebook,8,1.2,11.26175274,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,198.7585417
953,Asus,2 in 1 Convertible,8,1.2,11.03087387,0,0,176.2325736,Other Intel Processor,0,0,Intel,Others,211.4790883
954,Lenovo,Ultrabook,8,1.7,11.28141434,0,1,157.3505121,Intel Core i7,0,256,Intel,Windows,267.4958707
955,Dell,Gaming,16,4.36,12.03198779,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,Windows,1110.367082
956,Dell,2 in 1 Convertible,8,1.24,11.52464374,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,205.3838264
957,HP,2 in 1 Convertible,4,1.45,10.62842406,1,0,135.0942112,Other Intel Processor,0,256,Intel,Windows,195.8866062
958,Dell,Ultrabook,8,1.3,11.12075716,0,0,276.0535301,Intel Core i7,0,256,Intel,Windows,358.8695891
959,Acer,2 in 1 Convertible,4,1.25,9.93914037,1,1,135.0942112,Other Intel Processor,0,0,Intel,Others,168.867764
960,Toshiba,Notebook,8,1.2,11.31184669,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,198.7585417
961,Lenovo,Ultrabook,8,1.36,11.44863011,0,1,176.2325736,Intel Core i5,0,256,Intel,Windows,239.6763001
962,Acer,Notebook,12,2.4,10.89227605,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,338.9087954
963,Toshiba,Ultrabook,8,1.1,11.46553193,1,0,176.2325736,Intel Core i7,0,512,Intel,Windows,193.855831
964,HP,Notebook,8,2.04,10.71667123,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,Windows,204.9275265
965,Dell,Notebook,4,2.25,10.11893088,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others,226.0230072
966,Dell,Notebook,4,1.9,10.69094441,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,190.8638727
967,HP,Notebook,4,2.04,10.50497986,0,0,141.2119981,Intel Core i3,500,0,Intel,Windows,288.0724761
968,Dell,Gaming,32,4.42,12.03040125,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,562.8236816
969,Lenovo,Notebook,6,2.4,10.51947287,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,338.9087954
970,Dell,2 in 1 Convertible,16,1.22,11.52464374,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,336.7853067
971,Dell,Ultrabook,8,1.5,11.55778003,1,0,209.8006829,Intel Core i7,0,256,Intel,Windows,314.7010243
972,Dell,Gaming,32,4.42,11.91293572,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,562.8236816
973,Toshiba,Notebook,8,1.95,11.04883074,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,306.8334987
974,Asus,Gaming,16,2.73,11.60110732,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,347.6263916
975,HP,Notebook,8,2.04,10.86209267,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,288.0724761
976,Lenovo,Notebook,4,1.7,10.88531431,0,0,111.9352036,Intel Core i5,0,0,Intel,Windows,190.2898461
977,Asus,2 in 1 Convertible,16,2.3,11.47054726,1,0,282.4239962,Intel Core i7,2000,512,Nvidia,Windows,649.5751912
978,HP,Notebook,6,2.04,10.3368635,0,0,100.4546699,Intel Core i7,1000,0,Intel,Windows,204.9275265
979,Asus,Gaming,16,2.99,11.4423605,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,380.733667
980,Dell,2 in 1 Convertible,12,2.19,11.14491104,1,1,141.2119981,Intel Core i7,0,512,Intel,Windows,309.2542758
981,Toshiba,Notebook,4,1.2,11.06146249,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,198.7585417
982,Lenovo,Notebook,6,2.2,10.28365947,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,310.6663958
983,Fujitsu,Notebook,4,2.3,10.45099374,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,231.0457407
984,Toshiba,Notebook,4,1.75,10.79448509,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,195.8866062
985,Dell,Notebook,4,2.25,10.37082262,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows,226.0230072
986,HP,Notebook,8,2.04,10.66764477,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows,288.0724761
987,Lenovo,Gaming,8,2.5,11.05642892,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,353.0299952
988,Dell,Notebook,8,2.36,10.59430001,0,0,100.4546699,Intel Core i7,1000,0,AMD,Windows,237.0730209
989,Dell,Notebook,8,1.6,10.99575173,0,0,157.3505121,Intel Core i5,0,128,Intel,Windows,251.7608194
990,HP,Netbook,8,0.97,11.52937188,0,0,176.2325736,Other Intel Processor,0,512,Intel,Windows,170.9455964
991,HP,Notebook,4,2.1,10.18816712,0,0,141.2119981,Intel Core i3,1000,128,AMD,Windows,296.545196
992,Lenovo,Notebook,4,1.9,9.576276649,0,0,100.4546699,Other Intel Processor,0,128,Intel,Others,190.8638727
993,Lenovo,Notebook,8,2.3,11.18267988,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,324.7875956
994,Dell,2 in 1 Convertible,8,1.68,10.76565826,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,278.2619583
995,Asus,Notebook,8,1.4,11.02307825,0,0,276.0535301,Intel Core i5,0,256,Intel,Windows,386.4749421
996,HP,Ultrabook,8,1.11,11.18267988,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows,183.851651
997,Acer,Notebook,4,2.4,9.915732279,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,241.0912077
998,Asus,Gaming,16,2.5,11.47054726,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,353.0299952
999,HP,Ultrabook,8,1.48,11.62000179,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,232.878758
1000,Acer,Gaming,8,2.7,11.11442803,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,381.2723948
1001,HP,Notebook,8,1.34,11.05642892,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,221.9470382
1002,Dell,Notebook,4,2.18,10.28000983,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows,218.9911803
1003,HP,Notebook,4,1.64,10.63357207,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,183.5737338
1004,Toshiba,Notebook,4,1.2,11.06146249,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,198.7585417
1005,HP,Notebook,4,1.48,10.97861739,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows,165.6641013
1006,HP,Notebook,4,1.95,11.06979587,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,306.8334987
1007,HP,Ultrabook,8,1.43,11.25418997,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,225.0112324
1008,HP,Notebook,8,1.64,10.93140146,0,0,157.3505121,Intel Core i5,0,256,Nvidia,Windows,258.0548399
1009,HP,Notebook,4,1.64,10.50351894,0,0,111.9352036,Intel Core i3,500,0,Intel,Windows,183.5737338
1010,Dell,Gaming,8,2.65,10.83096982,0,0,141.2119981,Intel Core i5,0,0,Nvidia,Windows,374.2117949
1011,HP,Ultrabook,4,1.26,11.31444916,0,0,176.2325736,Intel Core i5,500,0,Intel,Windows,222.0530427
1012,HP,Notebook,4,1.48,11.34705032,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,232.878758
1013,HP,Ultrabook,8,1.54,11.51841585,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,242.3197887
1014,HP,Notebook,4,1.49,10.66017275,0,0,117.8265301,Intel Core i3,500,0,Intel,Windows,175.5615298
1015,Toshiba,Notebook,8,1.5,11.07393666,0,0,117.8265301,Intel Core i5,0,256,Intel,Windows,176.7397951
1016,HP,Notebook,4,2.04,10.62193855,0,0,100.4546699,Intel Core i3,0,256,Intel,Windows,204.9275265
1017,Lenovo,Notebook,16,2.4,11.97120463,0,1,254.6713491,Intel Core i7,0,512,Nvidia,Windows,611.2112379
1018,Toshiba,Notebook,8,1.47,11.28209243,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,231.3052529
1019,HP,Notebook,8,1.43,11.68486936,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,225.0112324
1020,Dell,2 in 1 Convertible,4,2.08,10.65514765,1,1,141.2119981,Intel Core i3,1000,0,Intel,Windows,293.720956
1021,Toshiba,Ultrabook,8,1.2,11.34705032,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,198.7585417
1022,HP,Notebook,8,1.11,11.0222083,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,183.851651
1023,HP,Notebook,8,1.64,11.05342188,0,0,157.3505121,Intel Core i7,0,256,Nvidia,Windows,258.0548399
1024,Dell,Notebook,8,2.09,10.92871023,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,295.133076
1025,HP,Ultrabook,4,1.26,11.3273609,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,157.9629593
1026,HP,Notebook,4,2.31,11.05642892,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,258.5703202
1027,HP,Notebook,4,1.95,10.94158521,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,218.2736469
1028,Dell,Ultrabook,8,1.29,11.36820855,1,0,276.0535301,Intel Core i5,0,256,Intel,Windows,356.1090538
1029,HP,Notebook,8,2.63,10.96027735,0,0,127.3356746,Intel Core i5,0,256,Nvidia,Windows,334.8928241
1030,HP,Notebook,4,1.64,10.85594511,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows,183.5737338
1031,Acer,Notebook,6,2.1,9.989276182,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows,210.9548067
1032,MSI,Gaming,8,2.7,11.05878107,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,343.8063213
1033,HP,Notebook,8,1.95,11.06146249,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,306.8334987
1034,HP,Notebook,8,1.84,11.089509,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,259.8300765
1035,HP,Ultrabook,8,1.26,11.18267988,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,222.0530427
1036,HP,Notebook,4,2.04,10.58491027,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,204.9275265
1037,Toshiba,Ultrabook,8,1.47,11.42854336,0,1,157.3505121,Intel Core i7,0,256,Intel,Windows,231.3052529
1038,Dell,Notebook,8,2.09,10.94436437,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,295.133076
1039,HP,Notebook,8,1.64,10.89377146,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,258.0548399
1040,Lenovo,2 in 1 Convertible,4,1.8,10.71726172,1,1,141.2119981,Intel Core i7,0,256,Intel,Windows,254.1815965
1041,Vero,Notebook,2,1.45,9.326470843,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,162.3060452
1042,Toshiba,Notebook,16,2.4,11.23748812,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,338.9087954
1043,Lenovo,Notebook,8,2.3,10.93172544,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,324.7875956
1044,HP,Notebook,4,1.54,10.88331631,0,0,157.3505121,Intel Core i5,500,0,Intel,Windows,242.3197887
1045,HP,Notebook,8,1.84,11.62684286,0,0,141.2119981,Intel Core i5,500,256,Intel,Windows,259.8300765
1046,HP,Notebook,8,1.43,11.2678982,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,225.0112324
1047,MSI,Gaming,16,3.78,11.31875437,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,481.3288499
1048,Lenovo,Gaming,16,4.6,11.71186376,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,585.744103
1049,Asus,Netbook,4,1.2,9.638174224,0,0,135.0942112,Other Intel Processor,0,0,Intel,Others,162.1130534
1050,Lenovo,Notebook,16,1.1,11.84649062,0,1,209.8006829,Intel Core i7,0,256,Intel,Windows,230.7807512
1051,HP,Notebook,8,1.91,10.86209267,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,269.7149163
1052,Dell,2 in 1 Convertible,8,2.3,10.97315701,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows,324.7875956
1053,HP,Notebook,4,2.04,10.86209267,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,204.9275265
1054,Dell,Ultrabook,16,1.2,11.69602272,1,0,276.0535301,Intel Core i7,0,1000,Intel,Windows,331.2642361
1055,HP,Notebook,4,2.31,10.53397157,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,232.0502874
1056,HP,Notebook,4,1.96,10.18816712,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,196.8911529
1057,Acer,Notebook,8,2.4,10.08258391,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows,241.0912077
1058,Dell,2 in 1 Convertible,12,1.6,11.14491104,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows,265.0113889
1059,MSI,Gaming,16,2.94,11.4816032,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,415.1632744
1060,HP,Notebook,8,2.04,10.95097495,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,288.0724761
1061,Asus,Gaming,16,4,10.8813143,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,Others,509.3426983
1062,Dell,Notebook,4,2.25,10.3017105,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows,317.7269957
1063,Dell,Notebook,16,2.32,10.87325587,0,0,141.2119981,Intel Core i7,2000,0,AMD,Windows,327.6118356
1064,MSI,Gaming,16,1.8,11.54031804,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,254.1815965
1065,Dell,Ultrabook,8,1.29,11.26038194,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,213.6654323
1066,Asus,Gaming,64,3.58,12.26334105,0,1,127.3356746,Intel Core i7,0,1000,Nvidia,Windows,455.861715
1067,Dell,2 in 1 Convertible,8,1.62,10.65768215,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,268.3240312
1068,Dell,Gaming,16,3.21,11.16774308,0,0,282.4239962,Intel Core i7,1000,256,Nvidia,Windows,906.5810277
1069,Apple,Ultrabook,8,0.92,11.14568057,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,208.3023034
1070,Dell,Notebook,4,2.06,10.15346365,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,206.9366199
1071,HP,Notebook,4,2.31,11.06480418,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,232.0502874
1072,HP,Ultrabook,8,1.26,11.06480418,0,0,176.2325736,Intel Core i5,0,256,Intel,Windows,222.0530427
1073,HP,Notebook,8,1.49,10.969494,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,246.7918559
1074,Lenovo,Ultrabook,8,1.3,11.42184853,1,1,176.2325736,Intel Core i7,0,256,Intel,Windows,229.1023457
1075,Lenovo,Notebook,8,3,10.46628456,0,0,106.1130621,Intel Core i5,1000,0,AMD,Windows,318.3391864
1076,Lenovo,Notebook,4,2.3,10.86004768,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,324.7875956
1077,MSI,Gaming,16,3.78,11.79920696,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,481.3288499
1078,Lenovo,Notebook,4,2.1,10.26713017,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,210.9548067
1079,HP,Notebook,4,2.31,10.8214409,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,326.1997156
1080,Lenovo,Ultrabook,8,0.99,11.219074,1,1,234.9767648,Other Intel Processor,0,512,Intel,Windows,232.6269972
1081,Lenovo,Gaming,32,4.6,12.05888964,0,1,127.3356746,Intel Core i7,0,512,Nvidia,Windows,585.744103
1082,Lenovo,2 in 1 Convertible,4,0.69,10.4467784,1,1,224.1738091,Other Intel Processor,0,0,Intel,Windows,154.6799283
1083,HP,Ultrabook,16,1.3,11.60066817,0,1,331.2642361,Intel Core i7,0,512,Intel,Windows,430.6435069
1084,Dell,Notebook,8,2.18,10.59563423,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,307.8421558
1085,HP,Notebook,4,1.54,10.91383581,0,0,157.3505121,Intel Core i5,500,0,Intel,Windows,242.3197887
1086,HP,Workstation,8,1.9,11.28544251,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,268.3027964
1087,Lenovo,Notebook,8,1.7,11.06480418,0,0,157.3505121,Intel Core i5,0,180,Intel,Windows,267.4958707
1088,HP,Notebook,4,1.29,10.39718329,0,0,276.0535301,Other Intel Processor,0,0,Intel,Others,356.1090538
1089,Acer,Notebook,4,2.4,9.933985719,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,241.0912077
1090,Dell,Notebook,4,2.2,9.950616681,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others,221.0002737
1091,HP,Notebook,4,1.86,9.821970899,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others,186.8456859
1092,Asus,Gaming,8,2.7,11.35269474,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,343.8063213
1093,Dell,Ultrabook,4,1.4,10.68285114,0,1,165.6321181,Intel Core i5,0,256,AMD,Windows,231.8849653
1094,HP,Netbook,4,2.4,11.35269474,0,0,125.367428,Intel Core i5,0,128,Intel,Windows,300.8818272
1095,Acer,Notebook,8,2.4,10.65892197,0,0,141.2119981,Intel Core i5,1000,256,Nvidia,Windows,338.9087954
1096,Dell,Notebook,8,2.36,10.43515244,0,0,141.2119981,Intel Core i5,1000,0,AMD,Windows,333.2603155
1097,MSI,Gaming,8,2.6,11.35269474,0,0,127.3356746,Intel Core i7,0,256,Nvidia,Windows,331.0727539
1098,HP,Notebook,4,1.96,10.19016912,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,196.8911529
1099,Asus,Gaming,16,4.3,11.71579055,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,547.5434007
1100,Dell,Ultrabook,4,1.5,11.01008111,0,0,125.367428,Intel Core i3,500,0,Intel,Windows,188.051142
1101,Dell,Ultrabook,4,1.5,11.03772695,0,0,125.367428,Intel Core i3,0,128,Intel,Windows,188.051142
1102,Acer,Notebook,4,2.2,9.317895278,0,0,100.4546699,Other Intel Processor,0,16,Intel,Others,221.0002737
1103,HP,Workstation,8,3,11.94768216,0,1,127.3356746,Intel Core i7,1000,0,AMD,Windows,382.0070237
1104,Lenovo,Gaming,16,2.4,11.06480418,0,0,141.2119981,Intel Core i7,0,512,Nvidia,Windows,338.9087954
1105,Dell,Ultrabook,8,1.5,11.22910218,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,188.051142
1106,MSI,Gaming,8,2.9,11.29621373,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,369.2734563
1107,Lenovo,2 in 1 Convertible,4,2.1,10.7406,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows,296.545196
1108,HP,Notebook,4,2.1,9.962013032,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows,296.545196
1109,Asus,Gaming,16,2.59,11.17523937,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,365.739075
1110,HP,Notebook,8,1.16,11.41335615,1,0,276.0535301,Other Intel Processor,0,256,Intel,Windows,320.2220949
1111,Dell,Notebook,4,2.24,10.62084704,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows,225.0184605
1112,Lenovo,Notebook,4,2.1,10.03701795,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows,210.9548067
1113,HP,Ultrabook,8,1.16,11.5608421,0,0,165.6321181,Intel Core i7,0,512,Intel,Windows,192.1332569
1114,Lenovo,2 in 1 Convertible,4,0.69,10.28365947,1,1,224.1738091,Other Intel Processor,0,0,Intel,Others,154.6799283
1115,Dell,Ultrabook,8,1.23,11.2046749,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,203.7275052
1116,Lenovo,Gaming,16,4.6,11.89491358,0,1,127.3356746,Intel Core i7,0,256,Nvidia,Windows,585.744103
1117,Razer,Ultrabook,8,1.25,10.91190376,1,0,352.4651472,Intel Core i7,0,256,Intel,Windows,440.581434
1118,Toshiba,Ultrabook,16,1.05,11.68352256,0,0,165.6321181,Intel Core i7,0,512,Intel,Windows,173.913724
1119,Asus,Gaming,8,3.52,11.1552424,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,448.2215745
1120,Vero,Notebook,4,1.35,9.253675685,0,0,165.6321181,Other Intel Processor,0,0,Intel,Windows,223.6033594
1121,HP,Notebook,8,1.16,11.40804483,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,192.1332569
1122,HP,Notebook,8,1.43,11.29741074,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,225.0112324
1123,Dell,Notebook,4,2.09,10.23634635,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,209.95026
1124,Asus,Notebook,4,2,10.05090706,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,200.9093397
1125,Lenovo,2 in 1 Convertible,8,1.8,11.39554095,1,1,157.3505121,Intel Core i7,0,256,Intel,Windows,283.2309219
1126,Lenovo,2 in 1 Convertible,4,0.69,10.14726162,1,1,224.1738091,Other Intel Processor,0,0,Intel,Windows,154.6799283
1127,HP,Ultrabook,8,1.26,11.52253514,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,157.9629593
1128,Lenovo,Gaming,8,2.4,10.87225536,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Others,338.9087954
1129,HP,Gaming,8,3.35,11.00464859,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,Windows,426.5745098
1130,HP,Notebook,8,2.04,10.41969228,0,0,100.4546699,Intel Core i7,2000,0,Intel,Windows,204.9275265
1131,Lenovo,2 in 1 Convertible,8,1.8,11.60134145,1,1,157.3505121,Intel Core i7,0,512,Nvidia,Windows,283.2309219
1132,Asus,Notebook,4,1.5,9.60318214,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,167.9028053
1133,HP,Ultrabook,8,1.84,10.59829735,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,259.8300765
1134,Acer,Notebook,4,2.23,10.39880799,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,314.9027557
1135,Lenovo,Notebook,16,2.5,10.97771698,0,0,141.2119981,Intel Core i7,0,0,AMD,Windows,353.0299952
1136,HP,Workstation,8,3,12.25687997,0,1,127.3356746,Intel Core i7,0,256,Nvidia,Windows,382.0070237
1137,Dell,Notebook,8,2.5,10.63997005,0,0,100.4546699,Intel Core i5,1000,0,AMD,Windows,251.1366747
